Tereka,0.65
Valen,9.33
Rosaline,0.81
Tywana,0.48
Rivky,1.29
Tyrece,0.48
Sophy,0.95
Shoshannah,0.81
Tynan,0.48
Saulo,1.3
Tyeesha,0.79
Sharrod,1.13
Tyeasha,1.46
Tong,0.14
Travers,0.65
Seng,1.29
Tomy,1.13
Tocara,0.65
Samad,0.65
Timithy,0.79
Taquilla,0.65
Thi,0.79
Sydnie,1.41
Telly,0.75
Shauntell,0.43
Sharea,1.13
Tedd,0.65
foreandr,3.25
Tavarius,0.65
Sherrica,0.81
Taunya,0.48
Shyann,1.41
Tashawn,1.56
Shalandra,0.43
Tarynn,0.65
Storm,0.65
Steward,1.46
Sherrelle,0.65
Sherine,0.65
Sabre,0.65
Sherea,0.65
Shenise,0.48
Shenia,0.48
Sameul,1.3
Shean,0.65
Shazia,0.65
Shaynna,0.65
Shaya,0.65
Shavanna,0.48
Shatora,0.65
Sable,0.81
Rut,1.46
Tyriek,0.79
Sintia,0.65
Satoya,0.65
Shaylin,0.81
Roshell,0.48
Ulisses,0.14
Shadrick,0.65
Romaine,0.65
Siomara,0.81
